transaction_id,user_id,merchant_id,amount_cents,currency,transaction_country,channel,entry_mode,device_id,created_at,is_fraud
2717,b2ab8c57-fe93-4422-9f37-2e1890f6a6d1,101e96dd-6c37-433f-840b-022597f71e1a,366143,INR,IN,POS,WEB,65691113-b6a5-4827-aa88-5d6f3594da3a,2026-01-21 14:02:34,False
7441,73738ad4-dd8e-4164-a323-a7d88de04984,d91deb1a-7169-4b8b-9490-0e2956cafbf5,70285,INR,IN,POS,CHIP,b5cf37f3-1a43-40c3-bd7b-d3d7fdfa5721,2026-01-10 05:13:07,False
3325,ebcef9d2-85df-4629-9a4b-c6be5f858108,98998bd4-42b4-4042-af24-9358b58cda30,188272,INR,IN,ONLINE,CHIP,6d61512c-edd7-4020-bbf2-5d916a0c7cc4,2026-01-12 20:42:32,False
3611,1bb5b8d1-e509-4b7b-8791-e9756e49d894,20a8d9b8-7903-44d8-b596-cc4ef05ed0b5,321453,INR,IN,POS,NFC,39cf2386-3cb4-4487-8fa6-518be9bd57ea,2026-01-02 21:13:12,False
9229,ada0c25e-6edb-4d52-976c-b5408323fd10,144e6dd1-6c1e-451e-ae7a-ab9b0e21196f,61452,INR,IN,ATM,WEB,b94ef7d3-0eb4-42cb-9884-84620cd85452,2026-01-20 14:21:30,False
2563,b14b0596-f042-4f73-bb58-d0f5f37a95bb,bf63b2a8-9f75-4284-81b2-16fe7efb7bdf,470177,INR,IN,POS,WEB,1e816996-597a-42e7-afac-8b3c5ae5c812,2026-01-12 09:04:40,False
5897,6eb3c622-f7c3-4007-8529-b2ff007a270a,4c43be15-a60d-4299-941a-4846670bdb36,425496,INR,IN,ONLINE,APP,8eb48f5c-ef58-4196-a635-81999415af12,2026-01-16 05:43:54,False
4854,f83cabfc-ea1e-4a15-aab2-d83728f0975d,92845314-c480-4fc2-bb2c-47eef1f2db15,490881,INR,IN,ATM,NFC,6ec93c71-66ff-46bb-aba4-37aa3654acb5,2026-01-03 11:50:10,False
1074,7f38f161-29fa-43a8-98c7-98beeb397032,d5052ebe-d36f-43fb-92e9-8921f0d6b3f9,261958,INR,IN,POS,APP,85cd88df-c199-4b5b-8b4f-a43fdcb2f407,2026-01-10 16:43:29,False
3554,cc3ea90a-d43f-4ed8-804c-d70f39718d2a,eb07d133-e8fd-4346-9b3b-19547fa03afa,408082,INR,IN,ONLINE,APP,fc7eade9-dbaf-4318-89be-cc57c94132d4,2026-01-07 16:56:41,False
8766,9164a225-955f-4baa-b1cd-e068237285be,bfa04a93-180f-4669-8f73-63b0f45a3b6d,343160,INR,IN,ONLINE,CHIP,60e58ebf-5ade-40a7-a51f-6210a570b4ba,2026-01-27 08:25:50,False
4890,874f295a-3d59-4e8e-b212-cc37b3525319,42c32fda-25d3-43e9-9e29-84f6aed6915b,23033,INR,IN,POS,NFC,f41ae028-c239-4e2c-9cf1-147ea20d50e7,2026-01-25 21:26:13,False
1304,faa36ca4-7d57-44f6-9695-3740fe0a6122,4ec2757e-5561-412a-af33-9260889a04a6,224384,INR,IN,ATM,APP,2354305c-a025-4b59-bf02-2ebf77e6e311,2026-01-13 07:30:12,False
1389,17be0b6d-59b2-40b0-a7c6-d05ddc44e63a,a1835a53-5fd5-4f08-a6ba-b94347562a5f,105311,INR,IN,ATM,APP,f040f13a-f529-4699-afd0-4be5b9b29f70,2026-01-27 03:19:33,False
7239,030af475-709d-40fa-be20-b378b2527549,0b97fe8a-c414-4b17-b987-b758fcac1535,395735,INR,IN,ONLINE,CHIP,bf93bfea-bce8-4c70-b732-61daf6b0e50e,2026-01-17 09:10:13,False
9313,79c29d8c-a5ae-4dd1-8a45-20871d44044c,6002b29a-1f82-411d-a95b-c5b314f1b36a,266582,INR,IN,POS,WEB,f8b7b80d-212b-4489-9ac8-cfbbab70fd7e,2026-01-01 05:13:48,False
8666,8331e1f4-65de-4a9a-afe6-9114145f5d62,cc8e52c2-750a-4884-9dcb-b8a029f3eb71,332411,INR,IN,POS,NFC,acc36af5-4061-4aa0-8700-046a15a389fd,2026-01-16 15:20:22,False
8683,5b325af2-581e-473a-b1fb-5cdd1e07f22a,94aeb468-bacc-485a-81aa-01bc04a4bbcd,72099,INR,IN,ATM,SWIPE,ea77fe4b-4486-47db-bb08-a33f413e3398,2026-01-02 13:24:40,False
418,ea7f450a-d7f8-4134-ae21-3a2fa1b73cce,e2c42a2b-1c38-4341-90ac-2cab741693d3,7784017,INR,GB,ONLINE,APP,644a3473-7b2c-42ee-92c1-bed65622666b,2026-01-05 06:17:01,True
6539,42557d78-c1df-4bd1-9bb0-4f518a5256f2,4246ec4c-ba5d-4aff-9ae8-b74c1c82765a,493275,INR,IN,POS,CHIP,1f403539-132e-430f-8ca8-246725f1e712,2026-01-30 13:31:22,False
3550,48337b5c-b9cb-47ae-bf7e-1bbbc913a354,95277e48-c22d-4242-82be-73e36be73d53,42780,INR,IN,ONLINE,APP,3105dff0-1d09-45aa-8e5e-29dc1089a2e5,2026-01-25 13:07:02,False
7742,996ac943-7170-45b2-a7ed-ea6d4de5d0a6,e6b8b8d3-928b-43da-8c47-1460b3bdd201,178376,INR,IN,ONLINE,WEB,42d85e4f-f525-425a-b73b-4c2a5071c686,2026-01-01 15:27:37,False
8174,ab4d7809-aef1-443f-92d4-90359679f27e,77aa5295-3934-464e-acff-a1bb13d288d8,421189,INR,IN,ATM,WEB,d17dacc9-b55b-4d82-849d-5a3bd5772f40,2026-01-21 00:52:14,False
6963,82f16090-5f9d-4373-b30f-c3afba26346e,2b24c11c-497f-47d0-a4d4-2d74d9766df7,159034,INR,IN,POS,WEB,98f39d98-9de9-4f6a-90a9-96abc81f853b,2026-01-30 03:51:03,False
6962,2beef449-b13c-4ed8-9e1c-7761797fdbe9,cd2c2564-d4c1-4802-822e-cb34c55a7c88,35581,INR,IN,POS,CHIP,c497c854-cc2b-4d88-84ac-8e5b2d5cee0b,2026-01-01 11:54:21,False
1961,15799016-e671-4e74-8988-9ed089181f66,d45e9615-e620-4c72-b6a5-aa80e4965dc3,312090,INR,IN,ATM,APP,c6d19ff1-cea5-4ca4-9008-bd76310e2df0,2026-01-27 15:00:44,False
5723,516c0fe8-4793-48e6-8f59-be42ca69f5a9,eda8e576-df0d-40ca-a304-415aea4494f2,179214,INR,IN,ATM,CHIP,7cbfa38e-1542-4feb-a3c7-40b4602731df,2026-01-28 17:30:29,False
5728,0093d59c-ec96-4961-afcc-92b9ab2a6527,f4e0b427-3c67-4920-9734-f2cd2c1a68e7,448893,INR,IN,ATM,NFC,8f959dcc-afb6-405a-8b6f-d42383697b4e,2026-01-21 07:51:37,False
2080,5418ea9a-81cb-445f-a10e-a04df7cde2e8,9d9a8bd7-c9fe-434a-b2f4-0641ecbdad92,250470,INR,IN,ATM,APP,25ca0b9c-04bc-4c5f-aa44-e3c5cb12733c,2026-01-20 15:12:39,False
3527,d325a32d-1b16-44e1-b1f8-686cdd4aace8,947d3036-e3de-4492-a592-76bcde03f1e8,125245,INR,IN,POS,SWIPE,7fc745e5-bf32-4bea-aa03-79c31d170e7f,2026-01-28 16:31:27,False
5291,e5c44379-cdc4-4db0-944a-aab6a9d75e20,215b767a-a2bc-4d93-a218-93128fca54d5,489314,INR,IN,ONLINE,SWIPE,2ab66297-8ff5-44c9-bf35-5efb76ace5f4,2026-01-09 07:31:08,False
2655,baf3af66-883d-42d0-925d-ca4b7215ae14,a080ab0a-827f-4de6-89ed-a4738928fd97,177746,INR,IN,POS,CHIP,5a5abdef-90b1-492b-b44f-8ec84af0c735,2026-01-11 16:58:48,False
5689,79acd5a8-bbef-4a28-8e8b-dea34350dd51,e7702f7d-06bf-4acd-aa8e-eaf63c5ba289,283192,INR,IN,ATM,APP,76ec5e00-daf3-4978-b8c5-0b064ced2376,2026-01-03 00:44:11,False
8176,41e4b695-ef4e-4b13-b87a-1a3f878a4924,1c3fc539-005f-4813-bfac-804a9f024aed,470508,INR,IN,POS,APP,e64463bb-d4cf-4891-9a57-20a63284c8b5,2026-01-07 18:29:02,False
6207,e20568e3-6cf8-4a3e-91e4-62e899a08aa6,61380383-f257-48c2-9ca7-5dc281d4b316,251169,INR,IN,POS,NFC,cfc3c8ac-4e26-4295-9368-d4074ad2cf22,2026-01-01 21:09:29,False
1154,a444ba2e-a2b0-4bd9-b4b2-1fffa7369490,3f4b2847-df0d-4914-b49d-3e51e5c038fe,56821,INR,IN,POS,WEB,edfad72f-0d9d-43ab-b32e-1a62c98ffeee,2026-01-08 01:19:04,False
1549,02386d7e-b002-4361-8b33-e845208c4484,85a4b99a-7405-4b7c-b408-cfcccb18e93a,485553,INR,IN,POS,NFC,0adcf1c5-9e80-434a-a11a-8d2f48ad3814,2026-01-19 03:31:58,False
7258,b5d39906-8c81-4647-b7f3-d7b9c2e911fc,761c9901-6203-4f2a-b728-ffd775baeef8,31766,INR,IN,ONLINE,APP,16737544-1b12-4cff-9545-cf4f68612d76,2026-01-21 12:21:00,False
7454,eb301449-1164-436d-8cc7-035cc2c1e231,8dae9706-3b0a-4f64-a8fe-07832db27976,180783,INR,IN,POS,WEB,caf859e1-b208-4f12-bf75-25d2f60bf7b8,2026-01-12 16:44:56,False
8050,da004992-0617-45f7-af87-b8b97fdb9a31,4ee79280-488b-4ca4-9b36-e50c7174b93a,69813,INR,IN,POS,WEB,53cda48e-3c21-41a2-b3b0-1d0fb22368a7,2026-01-15 01:01:19,False
2642,e8757ce2-5980-4ebf-a1f8-2dc96d1237df,3a68a37e-e7e0-4cbc-b26d-498cf78bc6dd,440613,INR,IN,POS,APP,0f37e7ef-6733-4fe6-b842-7e2b6877317b,2026-01-05 21:06:30,False
8790,a5e0e441-1538-4840-9ca9-c45a3c4cfec2,f1159eda-ac6e-41e1-92bb-7fc578de91c5,10932,INR,IN,ATM,CHIP,7b7c5fbc-58c5-43ca-a775-b7451243a2a2,2026-01-02 01:19:25,False
533,be31d401-b6ed-4a95-a122-93e925c97ebe,75cc28a0-99e9-4c7d-8e0e-36ad8b57d37e,137726,INR,IN,ONLINE,NFC,a66fe964-bf4d-4194-907e-39eea99dd8d5,2026-01-22 16:29:04,False
7941,df1fd994-4d05-494c-be0a-8bee6bce2f44,68fb8626-3112-43f5-b3f0-b25b091f326d,97439,INR,IN,ONLINE,SWIPE,efebbb87-6b62-4620-ac69-c571ce638f23,2026-01-07 23:56:48,False
3946,838b5dc9-b697-49ca-83d1-139bbee6c308,43d0e1f6-3a8e-48d6-a904-6a2803a897a2,306780,INR,IN,ONLINE,NFC,0e92baf6-6b84-4f3e-bdc0-80cd8786a8a4,2026-01-29 08:40:58,False
8693,c30c25ac-e426-4066-b23b-6e736738087d,5f5a96a0-a175-4f10-818d-7733a8b13ffa,6874,INR,IN,ATM,NFC,16274c26-6cf6-48be-b7ca-abdc75e2bc44,2026-01-15 20:05:04,False
2501,a4f46a6e-5ca7-4c19-a158-aba6706ad26e,76509b62-c412-47d4-a6e7-7d634fc1f44d,321202,INR,IN,ATM,WEB,692867c3-8779-463d-88f1-21bd2c390191,2026-01-04 04:39:04,False
1422,d9e87a97-2a52-4795-a799-96c32177e030,d65a2cf5-f709-48be-8e09-ed1f302691c7,497478,INR,IN,ONLINE,SWIPE,af897b91-e233-4e32-9a0b-5451c4eb96b4,2026-01-01 10:38:24,False
2936,5739271e-0fa5-4936-89f3-7c5c81a10872,a63023c4-ce1e-4e4f-8c8d-c5c83fa17bc6,321392,INR,IN,POS,NFC,d5f38eab-0f0c-4283-8dd6-20f7bd25774c,2026-01-29 16:47:36,False
7728,19c4820d-8f99-4ea6-9c07-339094bc3acf,23e8d6c6-95c4-40bd-bb3e-ab978f6130df,338418,INR,IN,ONLINE,CHIP,5dde6295-7435-44c7-918b-28ca70dffd09,2026-01-25 19:03:33,False
4943,d60137ad-a527-451d-8080-7c1fff9338d0,840628be-8f49-477d-84f7-d9e404a9bfbf,405141,INR,IN,ONLINE,WEB,a8f9101e-1c59-40a3-8187-3c3d42c6c87f,2026-01-16 15:24:23,False
1171,902ae132-541a-496c-b86b-a51a7b689a5a,28a1ad59-8111-4c61-987b-e3860054c469,198760,INR,IN,POS,WEB,016549ee-c792-434f-9127-d8076f0780a8,2026-01-14 13:11:21,False
4362,6d8447e9-7bb3-4b2e-a03d-5ad1f2b8426c,672269dd-e532-4fd9-b92c-12713f05829e,475310,INR,IN,ATM,WEB,5ef7b8b2-141a-413f-8448-7e95a13660ad,2026-01-03 11:17:10,False
8731,d1045379-dc8f-436d-b846-652594f2306a,0fac7e8b-471b-4012-9e63-a5f4e5885650,216016,INR,IN,POS,NFC,713cc918-2dc0-407c-b737-73a9b1c8f60c,2026-01-15 13:25:05,False
2174,2e4db637-4878-4262-ada7-4b1f84501260,fd671374-8ede-4fd3-a16a-4eda62c21668,451581,INR,IN,POS,WEB,e172a6f3-d364-41c3-bc1c-aecde3a0132c,2026-01-16 09:32:47,False
3386,d42a0ec4-9b25-4cb0-b373-a1ba1c0af963,8beeaf73-dd60-4857-ac54-39b4da1e4fbe,137457,INR,IN,ATM,WEB,455a083b-0c98-4e09-b1d2-008424db224e,2026-01-30 23:02:30,False
7487,7269f1ec-fd50-4fa4-bd4a-848b125e6916,51b9bf80-dc8b-45d7-b72d-9f4b9c861648,299017,INR,IN,ONLINE,APP,230fe9d6-cfb8-4292-a166-3e68b57196cb,2026-01-18 19:11:57,False
6510,b159cc18-a451-47d0-94c5-fdd1151d84f8,ae1768d3-4c5c-4f8b-9a61-7d819e31b42b,292265,INR,IN,POS,CHIP,96283399-558c-40bf-b85c-8ea922fe7bf5,2026-01-17 00:20:17,False
8819,103b15c1-922f-4b20-a945-529ae5b8785b,141c2e74-9911-4cff-bc49-0bdb2da72ca6,394165,INR,IN,ONLINE,SWIPE,a1c59c5c-03fa-454a-b7af-274f52473aec,2026-01-02 08:02:08,False
2761,35968d8c-36da-4a50-b6ee-32a1fe7c549b,9a1ce6c8-0c6a-44cf-bced-6fbdb3915a44,458931,INR,IN,POS,SWIPE,006040d7-d3c5-4e57-b338-e054b2ca7f2f,2026-01-22 13:39:15,False
4629,f0641422-f933-48d0-a36c-beb3bcb395ae,10ebb5eb-64ce-41e0-9808-54f009579002,308055,INR,IN,POS,APP,b86fe963-9615-43b6-8d4b-8335f9299262,2026-01-24 20:10:18,False
2726,e93a4596-6b17-4be3-92e7-3a47a4fc3f01,4541c2e3-84f6-455c-96ff-cd798cf53ef0,436027,INR,IN,ONLINE,SWIPE,402a6dcc-3781-4fbe-9fda-45517ff510a0,2026-01-15 16:06:40,False
1666,4ec51268-a1de-4356-8424-27dce6283b42,c8e12e1e-8f38-41a8-8a26-cf41f430e9e8,336868,INR,IN,POS,SWIPE,91596d34-7aed-4714-a429-9f69018e0d63,2026-01-13 08:25:04,False
5292,d6a66140-412e-4d50-8631-9a6da8adcaeb,92d03a04-531e-4cbd-b346-05cc07b49c61,107230,INR,IN,ONLINE,WEB,b4956792-3fbc-4841-8315-a7aa0e0f0482,2026-01-06 06:39:36,False
1188,e8d158c2-a584-4198-9414-6436413e9b1d,249424e6-55dd-4920-874a-40386a3fc49d,21907,INR,IN,ATM,SWIPE,7c844d41-e4c5-4e66-8ad8-3343a5a02b47,2026-01-19 12:19:52,False
7971,1319e2b7-b32e-47a0-9326-6d8e59cb9f21,5961e3d0-fa6d-4949-9437-ebb16c890d75,405571,INR,IN,POS,CHIP,f18a7ca2-c3ba-4188-a767-94ed81f41d4b,2026-01-16 02:58:57,False
5959,1f7cbe6c-f0d2-427d-8364-929921d1b2ef,875b5be6-a250-4f88-bc66-7f4b2f7c6f30,146455,INR,IN,ONLINE,NFC,195a7463-e64c-49fe-83d0-ea47bf13e919,2026-01-02 12:37:18,False
8869,dc97a946-7c30-4481-853f-51b9cf49f66f,e7bcc996-99e2-4d4f-a830-034053a024ab,88901,INR,IN,ONLINE,WEB,be118295-1fd9-41c4-a1ca-06c7e55188e4,2026-01-15 12:37:51,False
5870,6586e202-d52f-4896-823f-7c4de47c3280,042ca052-6e26-47eb-88ca-f40d1c119e31,140670,INR,IN,POS,CHIP,5f1705f7-72f1-4791-ba99-15147c0c136e,2026-01-27 20:56:05,False
8639,7d8206cf-f76e-49c2-98fe-23f8bf7bed30,a87f3748-8ac9-4864-9d67-e558a8752c13,494085,INR,IN,POS,WEB,3c4923e5-7323-490f-acf1-a5cbabc9e785,2026-01-04 17:40:33,False
5948,6a7fc20c-0fac-4b34-a2e1-0fedf962860f,a62d8c41-9331-4748-b0b9-2f5c52bd4e47,231767,INR,IN,ATM,APP,6707705a-9d33-49ee-96ae-c4cce38bf203,2026-01-17 11:52:38,False
9133,39b4ef48-79e8-4993-9eb7-54a0ad2e71d6,57d62c54-223f-4759-8d49-fd628a3b730d,232541,INR,IN,POS,SWIPE,c72085ea-eeb0-47b6-9474-bd8b97a83396,2026-01-26 06:01:49,False
2600,0ee5aa48-5064-48fe-aed6-a9d29e3854f1,558a719a-ea2a-42ae-a866-e13302e4b70e,301877,INR,IN,ONLINE,WEB,a22094cc-17b4-4545-b05d-1a345498fd1d,2026-01-10 21:54:56,False
9432,b95fdf33-e196-42c0-9ed5-63284fb9274c,82a04985-675d-43ef-8276-4cbc285fefe8,172260,INR,IN,POS,CHIP,3e4096f7-59a3-4458-8db0-a00aaa3897ce,2026-01-24 15:56:52,False
6190,c441974b-43c1-4053-9fbb-27dd5cc78990,afc419a0-64aa-43f9-b259-4d6c07522682,343465,INR,IN,ATM,SWIPE,11a88035-e195-40f8-a51a-c5099933316b,2026-01-08 05:00:42,False
9293,8d28258e-ad19-477c-a61b-1a3ee3062f6e,bdd75745-ee22-4951-8af5-b116c7533279,233818,INR,IN,ONLINE,SWIPE,029a5d6c-a37b-42eb-b5af-a4f5e0adcfda,2026-01-07 09:48:19,False
8615,a8bf1d56-59c2-4fff-8679-885812bea236,9549403e-a006-4797-9620-c92ef41ebbbf,146911,INR,IN,ATM,NFC,6081d667-d63b-498c-a434-ff4d181706c4,2026-01-24 14:43:19,False
2571,3057473c-140d-451b-8ece-7470386e509e,bd802e94-08fb-47ac-9368-6f8281ad69ff,246131,INR,IN,ONLINE,WEB,18e73e03-b5a1-45b9-873c-7572fddf377f,2026-01-18 20:10:56,False
4056,fe572845-a9aa-4dc2-aaa2-501ae202ed44,40c3c9d0-7d14-4cbd-97fc-3205e44767d9,487783,INR,IN,POS,NFC,8e66dc1f-3e50-4974-9acf-c2890715e893,2026-01-10 18:59:57,False
6571,3fab36e9-8e95-46fe-98e5-de8dc3f5ba4d,08687b4d-52a7-45ac-9873-fdd85ab9e1d7,59791,INR,IN,ONLINE,CHIP,a48f820d-849c-4865-b206-1b12ee6846b0,2026-01-18 07:14:39,False
3148,5dde51f6-4a87-4a07-b3ce-48fbe2a9fd56,aa747fd5-9ff2-4ff3-b89b-aaa1f02547ec,221293,INR,IN,ATM,APP,d70260fa-ffe4-465e-a35e-cad097755ba0,2026-01-09 01:31:18,False
2481,f9620952-5257-493f-bc6b-1d50afc82daa,bcfccb2d-63df-4919-853c-0b2de7413e1d,2024,INR,IN,ONLINE,CHIP,e56848b7-0ed4-424d-9fc1-00b14f8039d4,2026-01-16 16:19:17,False
7907,5b28a7d0-1c58-4e0d-a76b-ca583035bfc5,bb2cb9e3-fcc2-44da-96c7-df8572d37106,56168,INR,IN,ONLINE,WEB,4a81c372-8b35-450d-894e-6ef06a239ea6,2026-01-18 22:28:05,False
8808,aa62d896-3d65-433f-bccc-04a042d803c4,5b7f01be-4b86-4b32-acb5-95d78aff74fb,159048,INR,IN,ONLINE,SWIPE,30ef5aa3-4ee6-491e-9068-3bd7f7ceebb4,2026-01-23 09:05:07,False
6155,e3269673-f661-4139-9912-862548df6ec0,c76fa83e-d267-4dcb-9e4e-471ffe7c5d9e,119929,INR,IN,ATM,APP,558b4e15-974b-48a5-a4f1-955d97a18385,2026-01-10 05:29:14,False
2423,e97ae722-9d85-4679-b234-32ede6676eac,f7a31ccd-3da2-4824-8e67-684c4d6ba2e5,403812,INR,IN,POS,NFC,4d24482c-81ac-48b2-9781-fb7ffec2041e,2026-01-15 21:26:28,False
270,deca3356-7139-41b3-b1cc-93b033f2805d,6f86cec0-c41e-46ad-9efe-12f9ec448d38,6284862,INR,US,ONLINE,APP,797050d5-ab51-4cec-9554-275406be3f41,2026-01-27 10:20:55,True
384,5b040ff3-e218-476b-b09d-c4be3ebdf1f0,4bbfe227-dd14-41bb-b6a0-5dff14fa5891,9774148,INR,SG,ONLINE,WEB,ee50d4f2-8e76-4ebb-867a-c1287015107f,2026-01-05 03:44:50,True
3286,64f5bc94-0b68-4229-a02d-2698878eca50,40c81332-a54b-4b8a-ac0c-62ffc22cb031,15987,INR,IN,ONLINE,APP,46faa898-6b0f-4cd4-8c1b-a4afd9e28a93,2026-01-22 23:21:53,False
2087,c2c701b2-a88a-4879-a27d-7c308b6b5041,b37929a4-21c4-41a4-a700-2f85ff1f6282,317976,INR,IN,ATM,SWIPE,c4eb377d-acca-4a21-ab2c-af1a20f98835,2026-01-08 09:57:03,False
4287,7e6e054b-fd22-4c4f-9ad7-49218c699942,cadb2eea-e813-4ec6-acfd-2ae791b70344,202799,INR,IN,POS,SWIPE,2171ad98-9122-4429-90ae-52dbe38835fe,2026-01-27 02:32:24,False
4723,9b03d857-f418-4ec5-9253-acc4cab551e0,b898c613-7ddf-43c7-b96a-642544f85ede,324116,INR,IN,POS,NFC,850bb9a2-1aad-46e8-8229-2790b25cd865,2026-01-05 10:13:47,False
9528,bc5cf07b-c511-46a5-a276-aa76d615ccdd,b0221db8-cbdd-43a7-a3b9-b632bed3a87c,165674,INR,IN,ONLINE,WEB,c2721e88-002b-4338-bf22-aada9ed138e3,2026-01-19 19:27:13,False
3909,f6a586a4-9df9-411c-9e24-e3956ec11f06,fca31431-9ceb-4145-a059-1b6824b1f3d7,390527,INR,IN,ATM,WEB,ee7e8ebf-8038-44ff-a2c7-deacb767865a,2026-01-27 19:11:36,False
7919,8ff8e70f-177f-42d9-a4f1-5fa1668f551d,1a3c8df9-2e82-4ec1-b2c7-c041ed3ca64b,83131,INR,IN,ATM,WEB,1bf9af0a-f723-46eb-a408-33600759c752,2026-01-21 07:24:37,False
6303,8685d514-742a-4a13-9254-7c937b7c8d21,86286882-97d5-4931-93b6-926122dd5db4,299362,INR,IN,ONLINE,WEB,1ca761ee-bfe3-431c-882a-3bae5a635c07,2026-01-29 06:44:21,False
1652,7cb091d6-b4ad-44d0-aa56-db7e8d2cd067,4cc06021-297a-4690-96a0-fad902634581,173600,INR,IN,ATM,WEB,270a4c99-234e-47b7-b642-cb6538436a3f,2026-01-26 11:15:25,False
6442,5aaca53a-1b91-41d7-b7dd-7eeafaa2f5d5,3a69b464-049e-459b-975c-6feeeb2d4903,291010,INR,IN,ATM,NFC,8d3129ba-e34f-4f4b-a09d-700b4fc94d79,2026-01-21 06:55:24,False
3847,07caddf6-e547-46bb-aef8-2c21b05da3dc,eb39b307-f9fa-47cb-be23-1eacfd29a5b9,334438,INR,IN,POS,APP,d0ba6ca9-6342-4a37-aa2b-feed6ad9c04d,2026-01-06 10:07:13,False
3522,d54952bf-2a56-4d7a-89ac-bf06997f9d3c,8e31f68f-8ee1-4742-b787-38e0a899ea9a,32883,INR,IN,ATM,SWIPE,e0dd7ee1-8079-462a-ada6-ea2a8efadf14,2026-01-13 11:56:42,False
1165,7b86b66b-15dc-4852-b591-7d313d2b5eb9,0daa5a26-a76d-4582-bc32-a2d9fc6254c5,29207,INR,IN,POS,SWIPE,84247ca9-bc27-4fe4-807f-0525555172ea,2026-01-10 20:36:49,False
4126,8870e7c2-98e6-4447-8d78-b183b07271ec,49c18347-ea79-4919-b9d5-92bdcb131f70,96741,INR,IN,ONLINE,APP,56d4a638-b75c-4002-aac5-3b7d48b4c581,2026-01-10 11:02:57,False
8940,a9fe69db-904d-4499-bff5-ae364552b858,55942990-a063-4a07-aca6-541b760bf1ec,479606,INR,IN,ONLINE,APP,4df02eae-480c-498d-b8e3-8becf0f8c20b,2026-01-17 11:39:46,False
2730,a8937176-87e3-4f31-be30-1459b381a647,bf59f174-ad91-4dd4-939b-6438959bdfc3,427889,INR,IN,POS,SWIPE,4599e08b-f4e7-416a-afeb-46ee0ed416d4,2026-01-11 04:06:53,False
3010,1d2796cb-243f-4c24-8d03-1860e7162fd2,c5ad63ef-d03e-46fe-95fb-c7e976f1842c,416446,INR,IN,POS,CHIP,1b2decd2-0074-4014-9de2-1772c4086fb6,2026-01-27 07:54:25,False
7286,9b498036-cd9d-4ef0-a89c-eff97175340a,10e724ea-f16a-4e86-bebd-a7a6b2fb28c8,380940,INR,IN,ATM,CHIP,ebf15e36-6272-40e3-8cb1-2316d7ba5ac7,2026-01-21 02:40:38,False
3716,566db30e-4d70-4cf7-8144-8fef3fab0db5,968cbf0a-2366-4e11-a028-715e199b1135,76147,INR,IN,POS,WEB,e15fec03-80e8-4c74-8f61-9d8cbd46d47f,2026-01-01 00:17:15,False
8611,c981f8ff-98aa-4636-ad2d-38d3ba1905fa,dae186a9-9c8e-49c3-90f7-1359f33f0c7b,198713,INR,IN,ATM,APP,ccd6d8a8-9cbb-4a98-a38e-0757596e5eea,2026-01-19 19:28:09,False
2805,cb97ffae-e329-47eb-944e-b1b4b9d84bc3,02daeea6-2dab-4c68-b23c-932efd9c9681,206029,INR,IN,POS,APP,1ea04d10-3de7-4ce7-953b-e73d3c172f1e,2026-01-14 17:45:55,False
4524,30b5740a-e012-4d95-a697-767e39986b90,1e3e166d-2ae8-40a6-99ee-53861d3edef8,499055,INR,IN,POS,NFC,40e316b3-5f4f-4fd8-b6d6-102e3ef6c021,2026-01-25 07:13:20,False
9586,48781d6e-2f7f-465b-9bbd-983fcdd21fe6,b7bcb100-0fed-41a4-8f11-4940283bcf1a,15324,INR,IN,POS,NFC,13635993-d270-4ae7-a871-efdd115464af,2026-01-22 19:58:39,False
9895,fb850bad-3adb-4c3c-b3ab-8eb19d0a71e9,a9625ee1-0cf9-4cfd-b0f8-357864116889,380151,INR,IN,ATM,CHIP,e7faf2df-1f72-468a-bfec-475c3e2a7a5f,2026-01-13 18:14:45,False
4645,8a171684-b93b-433f-b976-2d7b50c3c8e8,455a4b04-5c51-48c9-9da5-a04aec415c5d,35170,INR,IN,POS,SWIPE,5d8fe140-2f61-4afa-b1ed-801dc56aa7f6,2026-01-18 08:41:01,False
1663,97c2daf2-9f13-4ff0-b00d-a81d957256f9,1c9354a3-053a-4623-b07e-481075acdb83,387645,INR,IN,POS,APP,093a9c44-082e-4af1-aeb1-2b06b0c472a1,2026-01-21 03:04:53,False
5058,d6b32275-9547-49f1-a735-048222e70463,da2b5122-972f-4040-9bab-2f03435843f8,395960,INR,IN,ONLINE,APP,3d5b3f3f-d2b9-44ff-9b95-dca0d25e2a2a,2026-01-08 23:25:00,False
3773,23960ebc-9ae0-4eed-a8d6-d1475fdaf0e0,696ab219-7bd6-4757-985d-391072e13e86,435896,INR,IN,ATM,NFC,b332349f-ce52-48cb-8ace-b0660afb9db4,2026-01-02 18:47:41,False
7876,4240abad-e777-42f3-863d-4f1bcf00ec18,6231058d-3662-485f-b57b-c3b75a3b8686,74740,INR,IN,POS,NFC,f206a290-662a-4f7f-b0e8-e9ad170e9803,2026-01-07 15:11:08,False
2446,6a747bbd-fe80-46b9-afb5-587997027b7e,ae5ea075-12a8-4362-8f19-0203fe0775af,132538,INR,IN,ATM,WEB,0b9b8c10-0a1c-422f-ac5d-c52d32ca2b5f,2026-01-18 01:25:53,False
7148,34a04b53-7392-47b0-95bd-cb1c7144d30d,e314acff-53a5-458c-8930-b212dba4299d,191008,INR,IN,ONLINE,NFC,14d07525-1400-4b31-bf7f-c71b87b3e197,2026-01-16 11:31:28,False
